cohort,gene,present,in_pam50
TCGA_BRCA,ALOX15B,TRUE,FALSE
TCGA_BRCA,ALOX5,TRUE,FALSE
TCGA_BRCA,ALOX5AP,TRUE,FALSE
TCGA_BRCA,ALOXE3,TRUE,FALSE
TCGA_BRCA,ALPK1,TRUE,FALSE
TCGA_BRCA,ALPK2,TRUE,FALSE
TCGA_BRCA,ALPK3,TRUE,FALSE
TCGA_BRCA,ALPL,TRUE,FALSE
TCGA_BRCA,ALS2,TRUE,FALSE
TCGA_BRCA,ALS2CL,TRUE,FALSE
TCGA_BRCA,ALX4,TRUE,FALSE
TCGA_BRCA,ALYREF,TRUE,FALSE
TCGA_BRCA,AMACR,TRUE,FALSE
TCGA_BRCA,AMBP,TRUE,FALSE
TCGA_BRCA,AMBRA1,TRUE,FALSE
TCGA_BRCA,AMD1,TRUE,FALSE
TCGA_BRCA,AMDHD1,TRUE,FALSE
TCGA_BRCA,AMDHD2,TRUE,FALSE
TCGA_BRCA,AMER1,TRUE,FALSE
TCGA_BRCA,AMFR,TRUE,FALSE
TCGA_BRCA,AMH,TRUE,FALSE
TCGA_BRCA,AMIGO1,TRUE,FALSE
TCGA_BRCA,AMIGO2,TRUE,FALSE
TCGA_BRCA,AMMECR1,TRUE,FALSE
TCGA_BRCA,AMMECR1L,TRUE,FALSE
TCGA_BRCA,AMN1,TRUE,FALSE
TCGA_BRCA,AMN1-AS1,TRUE,FALSE
TCGA_BRCA,AMOT,TRUE,FALSE
TCGA_BRCA,AMOTL1,TRUE,FALSE
TCGA_BRCA,AMOTL2,TRUE,FALSE
