sample_id,PC1,PC2,PC3,mahal_dist,is_outlier,pct_var_pc1,pct_var_pc2,pct_var_pc3,n_genes_pca
MB-0642,15.953635960129118,-1.439720014670793,1.7135383261571195,3.1994571955000755,FALSE,16.89,7.97,4.38,500
MB-0643,-13.073290581740064,-4.128135919574236,-11.402687591800817,8.384902767163307,FALSE,16.89,7.97,4.38,500
MB-0644,-2.244150142143482,13.1504229222261,-0.8424972102168179,4.432954504950378,FALSE,16.89,7.97,4.38,500
MB-0646,4.419355576076159,2.7661417594315725,-2.6346958932862665,0.7400899735884348,FALSE,16.89,7.97,4.38,500
MB-0649,0.7146302599171275,8.773607153526015,-2.105609697839261,2.140612059326649,FALSE,16.89,7.97,4.38,500
MB-0650,-0.1318266729484198,4.80616424654499,-4.203243291061318,1.3862909708336697,FALSE,16.89,7.97,4.38,500
MB-0652,-2.4397168792909745,0.8147230224012351,-7.762697059897794,2.8371079157392574,FALSE,16.89,7.97,4.38,500
MB-0653,-3.8452017059173227,-5.295243360761624,-5.894445181149665,2.4644834359127583,FALSE,16.89,7.97,4.38,500
MB-0654,12.578389754263897,3.388307316817582,-2.402047659239619,2.424726842280046,FALSE,16.89,7.97,4.38,500
MB-0655,-0.8343809128561182,5.895365390418562,1.9523427903992043,1.0546084429781237,FALSE,16.89,7.97,4.38,500
MB-0656,-17.762670049965553,6.684436890359901,4.9872686961871935,5.992257040298518,FALSE,16.89,7.97,4.38,500
MB-0657,-5.081819395620044,12.943129497534994,0.6128353767008583,4.528058052544975,FALSE,16.89,7.97,4.38,500
MB-0658,-19.551348322809893,0.9750145009177664,4.345463752784302,5.411400786018363,FALSE,16.89,7.97,4.38,500
MB-0659,-11.375224139408523,-5.488366676121868,16.653262154628433,14.944286426362277,FALSE,16.89,7.97,4.38,500
MB-0660,-6.517688908337861,1.7867017362901454,-7.353779327829501,3.0509694011953683,FALSE,16.89,7.97,4.38,500
MB-0661,14.849649806958412,-3.618319175833058,6.108369628059352,4.642203489309502,FALSE,16.89,7.97,4.38,500
MB-0662,-7.924096388773978,2.0502478921307357,-7.213577065213544,3.223624869444256,FALSE,16.89,7.97,4.38,500
MB-0663,-7.207552104536719,1.541389085469708,-9.221417067446199,4.555295661386662,FALSE,16.89,7.97,4.38,500
MB-0664,-20.335680191612745,-9.135584809434794,7.93573370848496,9.865103189797892,FALSE,16.89,7.97,4.38,500
MB-0666,-2.1712280771413788,-2.5362909402674925,-6.940136336208001,2.41534735044352,FALSE,16.89,7.97,4.38,500
MB-0667,-0.2869807539844472,-1.11880170457327,-7.148577425576851,2.3644701090686446,FALSE,16.89,7.97,4.38,500
MB-0869,-21.745453567113916,-6.729556498258011,9.216277549516716,10.611645109584217,FALSE,16.89,7.97,4.38,500
MB-0872,-0.33056666406625584,8.542991150199128,-1.119114928367568,1.8904413139863845,FALSE,16.89,7.97,4.38,500
MB-0874,-19.879871034715336,-9.811142614455635,5.853568444664901,8.659096389590806,FALSE,16.89,7.97,4.38,500
MB-0876,-12.66915730090764,12.367506972339278,0.2704326223572497,5.743146275926006,FALSE,16.89,7.97,4.38,500
MB-0877,4.62431476264716,-9.091911311545456,0.5475285023618671,2.3418466386088896,FALSE,16.89,7.97,4.38,500
MB-0880,12.244300821012121,-2.579476655790747,3.451796904040309,2.4858093993139696,FALSE,16.89,7.97,4.38,500
MB-0882,6.842571093095745,-4.259788973137061,-0.9414247332666323,1.0502825751560991,FALSE,16.89,7.97,4.38,500
MB-0884,2.023177059123412,-4.653176742523332,-2.6505165168764964,0.9125677010247963,FALSE,16.89,7.97,4.38,500
MB-0885,-7.773331009565641,3.521415781264998,9.92098022951335,5.5183997407117245,FALSE,16.89,7.97,4.38,500
MB-0891,5.381973425777159,13.146059366763438,0.09580034220115201,4.6814188370932115,FALSE,16.89,7.97,4.38,500
MB-0893,-13.693889643885138,6.337430629836304,3.941461121002966,3.9373327537574574,FALSE,16.89,7.97,4.38,500
MB-0895,-3.254918968988045,-0.4628513538557666,-5.311925051974384,1.4184910379853384,FALSE,16.89,7.97,4.38,500
MB-0897,2.197433723487279,1.4151103879522773,4.8145624845168244,1.165270271169999,FALSE,16.89,7.97,4.38,500
MB-0899,2.6143577093806134,6.746141979706315,-1.2293273486010472,1.2922805511604918,FALSE,16.89,7.97,4.38,500
MB-0901,-19.837655411459274,-8.862545862249634,7.190543045077983,8.990465175807422,FALSE,16.89,7.97,4.38,500
MB-0904,7.257868646000879,6.0258425258787796,0.7922086564414931,1.5637818441024587,FALSE,16.89,7.97,4.38,500
MB-0906,-13.495903621453904,0.5734288837536745,-9.644098142440784,6.409234969795395,FALSE,16.89,7.97,4.38,500
MB-0907,-11.58177019270797,9.116381919095636,-5.829244989139156,5.22501697650336,FALSE,16.89,7.97,4.38,500
MB-2513,-5.337299616290099,6.245509646827918,-8.237506823536922,4.413072990714608,FALSE,16.89,7.97,4.38,500
MB-2517,-8.262895291335663,0.5683485063549966,-7.47951725881548,3.3694685088146095,FALSE,16.89,7.97,4.38,500
MB-2536,2.935293982545796,9.781167349256403,0.06047308505477426,2.503691954852229,FALSE,16.89,7.97,4.38,500
MB-2556,-12.445331229464394,8.885558467639177,6.073532787593919,5.499068124169538,FALSE,16.89,7.97,4.38,500
MB-2564,3.988435751651201,8.564137921699931,2.0417047958515857,2.2196499459906334,FALSE,16.89,7.97,4.38,500
MB-2610,3.6762707953976217,10.034741182079825,3.6248550872088097,3.2872908254533644,FALSE,16.89,7.97,4.38,500
MB-2613,-1.7278558765180503,-1.317748821190974,-4.2820139099920524,0.915692581469756,FALSE,16.89,7.97,4.38,500
MB-2614,5.604216699193192,7.149461863019483,-1.2071116063403429,1.7214203185493275,FALSE,16.89,7.97,4.38,500
MB-2616,-6.524643742006622,14.643742937689975,3.311925188851001,6.3873956414472355,FALSE,16.89,7.97,4.38,500
MB-2617,1.3338002271376999,4.42703328111076,-5.604610092296064,1.9465105912867318,FALSE,16.89,7.97,4.38,500
MB-2618,5.721599865144703,-0.322757096065558,1.867103809357197,0.5492977040573078,FALSE,16.89,7.97,4.38,500
MB-2624,2.47375204598707,9.972153148739752,3.06679623748687,2.9978792632554936,FALSE,16.89,7.97,4.38,500
MB-2626,-1.9662114044981016,5.893520528765177,-0.6149402929446737,0.9349028265108731,FALSE,16.89,7.97,4.38,500
MB-2629,11.143811657365118,-0.8265650361773217,4.522855057530079,2.4209919621967333,FALSE,16.89,7.97,4.38,500
MB-2632,-11.056141624245464,-6.23939085975977,-5.889441974005223,4.007371829281508,FALSE,16.89,7.97,4.38,500
MB-2634,6.717965543422827,-6.8513826909855045,2.6185298787347504,2.0255607901887984,FALSE,16.89,7.97,4.38,500
MB-2642,1.518651108511,-2.7733967896693845,-1.0700320421423253,0.27263305397931775,FALSE,16.89,7.97,4.38,500
MB-2643,-12.69575901971805,4.590761078596702,2.9479484777720515,2.8339676574731367,FALSE,16.89,7.97,4.38,500
MB-2645,-3.4940565444014218,-3.2422919133721537,-0.021517438809161064,0.4084466441919615,FALSE,16.89,7.97,4.38,500
MB-2669,2.0361708004763646,2.2837693061800617,-0.5750020575546716,0.19509648132329888,FALSE,16.89,7.97,4.38,500
MB-2686,-3.97237214190841,-0.19728137906968785,-8.183312391899161,3.243862014252182,FALSE,16.89,7.97,4.38,500
MB-2705,10.731792569564096,-1.387371549535274,-1.4136015662040597,1.5031060777314826,FALSE,16.89,7.97,4.38,500
MB-2708,0.9040289925603872,8.040625450572312,-5.190878744454384,2.862205196321895,FALSE,16.89,7.97,4.38,500
MB-2711,7.5609059565741505,5.218680565972501,0.6071958065591099,1.3773072420225962,FALSE,16.89,7.97,4.38,500
MB-2712,3.530009847294184,5.654717395213953,0.30567925164353765,0.9544476741616479,FALSE,16.89,7.97,4.38,500
MB-2718,-21.24212993100741,-6.693369505787428,3.6125645673033278,7.062579695115439,FALSE,16.89,7.97,4.38,500
MB-2721,11.303634650333612,2.7264679416983286,1.7200811515360441,1.8344059694748072,FALSE,16.89,7.97,4.38,500
MB-2724,-15.944382220671942,-1.5661236842941042,0.6512009938831443,3.09085642358117,FALSE,16.89,7.97,4.38,500
MB-2725,2.160844830858664,12.639666669671836,9.498424109670442,8.18280757370391,FALSE,16.89,7.97,4.38,500
MB-2728,1.4449950780744478,0.4723873863116434,-5.638632713547487,1.4812675213839854,FALSE,16.89,7.97,4.38,500
MB-2730,2.711740800173464,-3.165369942891486,-1.8425290620124035,0.4935011986220148,FALSE,16.89,7.97,4.38,500
MB-2735,0.28874169991266835,-1.9520209825135049,-1.289327696844665,0.1724973876191863,FALSE,16.89,7.97,4.38,500
MB-2742,-15.382068705192589,-5.018389655754458,-7.155705208124817,5.7702714525990935,FALSE,16.89,7.97,4.38,500
MB-2744,-1.9859417842897562,12.54829302276601,8.152759636411615,7.032486890466591,FALSE,16.89,7.97,4.38,500
MB-2745,7.060395601343095,4.246528018055682,1.1802544684044989,1.106431022080707,FALSE,16.89,7.97,4.38,500
MB-2747,11.599283830081692,1.7533865796899202,0.4183037264134126,1.6781147063165012,FALSE,16.89,7.97,4.38,500
MB-2749,5.534944891985782,13.882317793520128,1.615006405472994,5.319322179506937,FALSE,16.89,7.97,4.38,500
MB-2750,4.18189426481699,7.624201958024362,-1.6010647465578915,1.7831640075317876,FALSE,16.89,7.97,4.38,500
MB-2752,6.298208091212315,5.019603054235675,-0.450921701685229,1.111404634608641,FALSE,16.89,7.97,4.38,500
MB-2753,-17.78118148945367,-4.386901068238051,3.1096597149933367,4.667748351714493,FALSE,16.89,7.97,4.38,500
MB-2754,-6.543204146531843,8.401687557035457,-3.1341602975395757,2.727067285224961,FALSE,16.89,7.97,4.38,500
MB-2758,-13.739057576580805,6.909982798756684,-6.694876921323106,5.478890212520704,FALSE,16.89,7.97,4.38,500
MB-2760,9.668839593114168,6.09640028765061,1.015885998319058,2.086885301658236,FALSE,16.89,7.97,4.38,500
MB-2763,8.146930930570903,-1.3031509117122066,2.0927829528428203,1.0283320649119985,FALSE,16.89,7.97,4.38,500
MB-2764,-7.568889212641153,15.670438456422211,6.020652476657251,8.496534099356222,FALSE,16.89,7.97,4.38,500
MB-2765,1.9377950450623915,6.659821874492806,-1.289603430764065,1.2336974115974042,FALSE,16.89,7.97,4.38,500
MB-2767,-0.57863896069976,1.8604913324660657,-2.196454720153476,0.31101680022981887,FALSE,16.89,7.97,4.38,500
MB-2769,6.73444702574541,5.192065485026616,-1.5655420323116191,1.3254951350782809,FALSE,16.89,7.97,4.38,500
MB-2770,9.780659987041524,4.357774755551429,3.033771522955662,2.029310357388475,FALSE,16.89,7.97,4.38,500
MB-2771,-16.84016603096913,-1.3049068136132427,14.33833479872208,12.782499141738144,FALSE,16.89,7.97,4.38,500
MB-2772,-0.9062567369880823,5.66232159343127,0.3339283390230292,0.8196218633346886,FALSE,16.89,7.97,4.38,500
MB-2774,1.9454861632354405,6.5792093346329805,-1.3131736752990661,1.2100613005305925,FALSE,16.89,7.97,4.38,500
MB-2778,2.0567199865375683,4.0654091097986536,-0.29831255175938903,0.46901464342298893,FALSE,16.89,7.97,4.38,500
MB-2779,3.4262903379364618,-1.0530956860840504,-5.82015003717517,1.7126952486664822,FALSE,16.89,7.97,4.38,500
MB-2781,2.0251468151177763,0.026289478041824774,-0.792341664488748,0.07722492458446338,FALSE,16.89,7.97,4.38,500
MB-2786,2.856005961299334,3.0428903395621294,-2.9978250099662076,0.7391200972306432,FALSE,16.89,7.97,4.38,500
MB-2790,7.279294251776399,2.5102188208636727,0.433462152198612,0.7941106704322584,FALSE,16.89,7.97,4.38,500
MB-2791,6.195563358771165,5.860462786204883,1.5963914097588765,1.4328886580170965,FALSE,16.89,7.97,4.38,500
MB-2792,-0.22492548753988845,-0.6465274946373342,-2.1037993400333046,0.21307307745795961,FALSE,16.89,7.97,4.38,500
MB-2793,9.63491537830972,-3.545247298497255,-1.439100674264508,1.5091110875815943,FALSE,16.89,7.97,4.38,500
MB-2795,-1.7653173037165786,2.9184194620846156,-4.98042116594599,1.3826636730185646,FALSE,16.89,7.97,4.38,500
MB-2796,-0.6294765675277668,6.959911150139927,0.2619663715924624,1.2237606200773186,FALSE,16.89,7.97,4.38,500
MB-2797,5.805422882309107,4.304281647097138,4.9472759925481595,1.981044173528881,FALSE,16.89,7.97,4.38,500
MB-2801,4.244262516155726,2.0553342299735635,0.8206220173889928,0.35004980919569834,FALSE,16.89,7.97,4.38,500
MB-2803,7.743331082671267,-1.0009715514316597,-0.3700004482681432,0.741298622506649,FALSE,16.89,7.97,4.38,500
MB-2814,8.92443525518012,1.5023236616035518,-0.6575579015116482,1.0193679231439734,FALSE,16.89,7.97,4.38,500
MB-2815,2.397174313302479,12.547415862278639,5.76684410286141,5.537673276786002,FALSE,16.89,7.97,4.38,500
MB-2819,10.192204257082945,2.746825183951737,2.208961441130337,1.641996465424472,FALSE,16.89,7.97,4.38,500
MB-2820,4.811965531047341,8.176971303069969,2.0618099007980684,2.146522726001239,FALSE,16.89,7.97,4.38,500
MB-2821,-12.23600972267118,9.835638341825359,2.805271442485444,4.560111842238609,FALSE,16.89,7.97,4.38,500
MB-2823,-4.768338134169834,9.965839591710603,-1.0166982801752817,2.8094265338547353,FALSE,16.89,7.97,4.38,500
MB-2827,-19.59240484441354,-3.3095888095945947,3.3860145336478884,5.342991636332664,FALSE,16.89,7.97,4.38,500
MB-2833,-16.6112064642688,2.5711170034959343,1.7120597364899603,3.5666661807293165,FALSE,16.89,7.97,4.38,500
MB-2834,-10.899719810523633,-3.4749607840242684,-7.780287133357097,4.472168807680157,FALSE,16.89,7.97,4.38,500
MB-2835,7.064933140061401,5.4342791883669905,-0.36095098698964684,1.338194803129764,FALSE,16.89,7.97,4.38,500
MB-2838,-0.15624141860783347,9.157145995924688,0.22435503775725812,2.1074504578172597,FALSE,16.89,7.97,4.38,500
MB-2840,5.1562103108755215,8.275781517295405,2.8614826263895083,2.407626744277561,FALSE,16.89,7.97,4.38,500
MB-2842,-15.268792073090001,-3.4300811956059687,2.599184459135225,3.3639040455822373,FALSE,16.89,7.97,4.38,500
MB-2843,-1.7600910557735665,9.782742413567215,-2.313463235988776,2.6832131020378225,FALSE,16.89,7.97,4.38,500
MB-2844,-6.364775539302674,-2.737472139778044,-8.146395048205237,3.696283950161865,FALSE,16.89,7.97,4.38,500
MB-2845,-1.3832574655008198,14.61896720451518,1.2558193173213976,5.459223628372384,FALSE,16.89,7.97,4.38,500
MB-2846,-8.580140710887292,6.45137092123104,-3.1617364779380495,2.3725653838966982,FALSE,16.89,7.97,4.38,500
MB-2847,-2.4198430213660536,-6.456270848751059,-6.121563271827315,2.825781105947529,FALSE,16.89,7.97,4.38,500
MB-2848,2.50703959557611,3.8109972751541057,-1.1585658779076522,0.5002412432312231,FALSE,16.89,7.97,4.38,500
MB-2849,-14.116374461488327,2.5837035604495564,-4.952892360706168,3.6463866216916774,FALSE,16.89,7.97,4.38,500
MB-2850,-19.752905627475776,4.805832163891109,1.495031335682659,5.301345560685864,FALSE,16.89,7.97,4.38,500
MB-2851,2.744806149417175,5.0007205648111634,1.5529875107923283,0.826986918611824,FALSE,16.89,7.97,4.38,500
MB-2853,10.216610264503656,-0.1137973552402131,2.5257824001463023,1.5272813477135423,FALSE,16.89,7.97,4.38,500
MB-2854,6.923076579028942,2.261526780637989,1.9678246934746406,0.8725653751830922,FALSE,16.89,7.97,4.38,500
MB-2857,-20.385107888070124,3.9388640998760827,1.172567816554207,5.372221320898202,FALSE,16.89,7.97,4.38,500
MB-2858,3.3183274781423955,-2.976156355865716,-7.630601142790541,3.009888074687579,FALSE,16.89,7.97,4.38,500
MB-2863,7.29917797913112,0.8190858220809386,0.3150684026883336,0.6521681687244318,FALSE,16.89,7.97,4.38,500
MB-2867,0.7088722674669441,12.543821052502503,4.6442876394628,4.939975867591589,FALSE,16.89,7.97,4.38,500
MB-2895,-13.979101885265578,5.706612173451505,-5.525700419081422,4.524520059969289,FALSE,16.89,7.97,4.38,500
MB-2896,-1.753101482516117,7.930778923555405,-0.8988661802716948,1.652090091151002,FALSE,16.89,7.97,4.38,500
MB-2900,-4.505373635929375,14.061624401515683,6.027928613829917,6.861886190466043,FALSE,16.89,7.97,4.38,500
MB-2901,12.183307265726164,-12.391149680781385,0.7554913068209155,5.6375899604530835,FALSE,16.89,7.97,4.38,500
MB-2904,-20.000880439677395,-2.444487413670604,4.7785140289560095,5.928356516617246,FALSE,16.89,7.97,4.38,500
MB-2912,-20.323260733046332,0.2348629952392653,5.058393707930304,6.059299803041102,FALSE,16.89,7.97,4.38,500
MB-2916,1.9472903158949424,9.906102837704891,4.351923168810679,3.372453546532757,FALSE,16.89,7.97,4.38,500
MB-2917,-17.726717024502452,-2.521220589047641,4.78738438955985,4.925959607420747,FALSE,16.89,7.97,4.38,500
MB-2919,5.474796081910297,1.4377026195517972,-0.25066030572938897,0.40962924747800045,FALSE,16.89,7.97,4.38,500
MB-2922,-7.6072202785118375,-3.414440476045869,-7.782779369906045,3.7420294305044033,FALSE,16.89,7.97,4.38,500
MB-2923,-2.2206133303421174,-7.747347192180048,-3.7711750352604656,2.2140422849971286,FALSE,16.89,7.97,4.38,500
MB-2927,3.8027211884149046,4.868556801909846,1.9478359456058092,0.939337554397353,FALSE,16.89,7.97,4.38,500
MB-2929,-6.861082537345146,4.673424137470541,-8.143082262413888,4.131676484162176,FALSE,16.89,7.97,4.38,500
MB-2931,4.100977942684082,5.141077962492151,-0.9088112010325333,0.9002691051758205,FALSE,16.89,7.97,4.38,500
MB-2932,10.848722437831702,-7.188497538883852,2.4020029103807157,2.9538940661728326,FALSE,16.89,7.97,4.38,500
MB-2933,6.450690716652537,7.303578890152491,-0.32624295497636646,1.8365088258053386,FALSE,16.89,7.97,4.38,500
MB-2939,0.4291864541693663,1.0210366459825972,-1.288685559124416,0.10413727496896384,FALSE,16.89,7.97,4.38,500
MB-2944,6.242871145483406,6.8844141381739705,-0.9567412499292528,1.6929087080004412,FALSE,16.89,7.97,4.38,500
MB-2947,5.231578003364973,6.387769819180736,5.519384190746739,2.7385108999253025,FALSE,16.89,7.97,4.38,500
MB-2951,-0.971742352005146,6.800951983390592,4.1212911287969005,1.9473310927979979,FALSE,16.89,7.97,4.38,500
MB-2952,7.519203520434612,4.693985574327301,4.1907060258756275,2.0239311246730343,FALSE,16.89,7.97,4.38,500
MB-2953,-3.6533182902928028,3.1392877389659435,-3.2414290058691977,0.884888952794826,FALSE,16.89,7.97,4.38,500
MB-2954,10.068803180629454,-3.9139939516104945,1.459364406886557,1.6820558054876005,FALSE,16.89,7.97,4.38,500
MB-2957,-19.837405131380912,0.535815464127492,4.086055475779166,5.428333316622293,FALSE,16.89,7.97,4.38,500
MB-2960,7.029405480392734,4.51960996783579,4.309076614126512,1.945148524465075,FALSE,16.89,7.97,4.38,500
MB-2963,-4.714906283441899,8.318023041373358,-3.4061162859348904,2.529424932916773,FALSE,16.89,7.97,4.38,500
MB-2964,-2.4430708831977004,3.577800647028687,-4.920755346476017,1.4969967517007658,FALSE,16.89,7.97,4.38,500
MB-2966,1.4686644717533304,4.269753129538886,1.1298311659726687,0.5414172282481859,FALSE,16.89,7.97,4.38,500
MB-2969,-0.6063218861292229,8.836279209093934,1.339174484328933,2.046134491151645,FALSE,16.89,7.97,4.38,500
MB-2970,-2.2855807568222373,11.109196590802807,0.10796663656418158,3.16029376147072,FALSE,16.89,7.97,4.38,500
MB-2971,5.483847069456748,7.632707407300981,1.1042823485785396,1.874083834770119,FALSE,16.89,7.97,4.38,500
MB-2977,5.1067488039049564,10.287623507087163,2.541967991828502,3.2602933348411636,FALSE,16.89,7.97,4.38,500
MB-2983,4.2284478973076505,-2.1187906157100977,-3.560464204151164,0.9028977289574036,FALSE,16.89,7.97,4.38,500
MB-2984,-1.586004176102485,-1.3316820151356872,-7.514247532178275,2.6510580269383057,FALSE,16.89,7.97,4.38,500
MB-2990,8.035977683649376,2.664087632687741,5.807594795661809,2.481932515908169,FALSE,16.89,7.97,4.38,500
MB-2993,-17.171501201181236,7.885015752518924,7.369988647744519,7.53050460683503,FALSE,16.89,7.97,4.38,500
MB-2994,-0.08772880910455008,8.608115483217949,-2.983063354777633,2.2662168631284314,FALSE,16.89,7.97,4.38,500
MB-2996,10.29714272287616,2.8901296613825007,1.8660630910220595,1.623963106381313,FALSE,16.89,7.97,4.38,500
MB-2999,5.627219637161048,-3.331758784249563,-0.12252917347581693,0.6542421626010003,FALSE,16.89,7.97,4.38,500
MB-3001,-19.263210909860113,-4.694432999702771,7.29508931006509,7.375216485262598,FALSE,16.89,7.97,4.38,500
MB-3002,1.275632754722505,7.678495277085328,-1.4658932101162054,1.597310481554739,FALSE,16.89,7.97,4.38,500
MB-3005,2.4521363570126193,2.1036147340341627,-1.5237787549852633,0.2882333219601615,FALSE,16.89,7.97,4.38,500
MB-3006,-6.070951866924823,13.639215980942028,2.6248865769533483,5.420432734155583,FALSE,16.89,7.97,4.38,500
MB-3007,6.632521654610056,-0.5347513580331393,-2.506913795145245,0.8148138277293665,FALSE,16.89,7.97,4.38,500
MB-3008,5.515739478846855,10.325163477141928,1.5886330892595728,3.151449101259955,FALSE,16.89,7.97,4.38,500
MB-3013,1.5559315388903447,10.782367940805859,1.1281145629767442,3.00505557870411,FALSE,16.89,7.97,4.38,500
MB-3014,-19.33226754037367,-5.450853484563458,4.399401133929422,6.054022307782698,FALSE,16.89,7.97,4.38,500
MB-3016,1.468973481358625,-0.2908319730099174,-4.174029547402911,0.8227582074734456,FALSE,16.89,7.97,4.38,500
MB-3021,1.9109621533467576,3.2144740551866473,2.1897361308987207,0.5214282916045636,FALSE,16.89,7.97,4.38,500
MB-3025,-5.14521769966751,-6.674058507801042,-1.769672418030584,1.574463294566091,FALSE,16.89,7.97,4.38,500
MB-3026,6.032002367109184,-0.4866087656221339,1.2766688537339332,0.5111136653424264,FALSE,16.89,7.97,4.38,500
MB-3028,-5.585236932365601,1.2897515762293326,-7.305588801848596,2.846737788398137,FALSE,16.89,7.97,4.38,500
MB-3031,-9.340499425735068,-3.1900508759582826,-10.721035195160573,6.533778908307112,FALSE,16.89,7.97,4.38,500
MB-3032,1.0182995795321288,10.15168948702658,2.993414181980631,3.008100644051789,FALSE,16.89,7.97,4.38,500
MB-3033,7.346398981001425,8.486188879780482,-0.16969281619950538,2.4480113659930427,FALSE,16.89,7.97,4.38,500
MB-3035,3.9531284770121813,4.610417149484978,1.4054934085574338,0.8087323842547164,FALSE,16.89,7.97,4.38,500
MB-3037,8.312397368655414,8.568717964611372,-0.991737434518232,2.70600532088615,FALSE,16.89,7.97,4.38,500
MB-3046,-15.090432646113529,1.4739872600531538,7.591665705245846,5.380825326753996,FALSE,16.89,7.97,4.38,500
MB-3049,1.1423347600437428,10.51865974523309,1.9189765461327717,2.9608134440677025,FALSE,16.89,7.97,4.38,500
MB-3050,4.503941549767904,-5.357033598822738,2.160710846229373,1.1735970593178806,FALSE,16.89,7.97,4.38,500
MB-3057,-21.185955628587738,-8.656764973024051,4.545242994246824,8.138110258178287,FALSE,16.89,7.97,4.38,500
MB-3058,-14.893602361381054,0.3184327259828286,6.9697900198772444,4.845709510490138,FALSE,16.89,7.97,4.38,500
MB-3060,7.029528144107482,-2.3818145428889066,-1.4760649218021333,0.8268840869623254,FALSE,16.89,7.97,4.38,500
MB-3062,-19.518228553213785,5.218791438892624,3.8190264263770772,5.859737225449043,FALSE,16.89,7.97,4.38,500
MB-3063,-17.87013993893207,-3.802353467811753,5.747575472095157,5.651393659164145,FALSE,16.89,7.97,4.38,500
MB-3064,0.17706263925244858,10.47413563389377,-0.25605973095384227,2.757213000865096,FALSE,16.89,7.97,4.38,500
MB-3067,-21.80885607632061,-2.6838517766097283,-0.08870558434816375,5.812455099567847,FALSE,16.89,7.97,4.38,500
MB-3079,6.959373797597014,4.102412374050427,1.0883181941906181,1.0499417064302472,FALSE,16.89,7.97,4.38,500
MB-3083,6.62286362418901,-7.174181531352578,-2.3659720770358903,2.066736351728707,FALSE,16.89,7.97,4.38,500
MB-3085,-3.761959831237405,11.85420384914622,4.505749495571679,4.621393130919267,FALSE,16.89,7.97,4.38,500
MB-3088,8.612442539508619,-4.248754531499299,6.718479371781721,3.391232222390786,FALSE,16.89,7.97,4.38,500
MB-3092,12.335890953270113,-5.244106232093834,1.001782806473162,2.5378143655224297,FALSE,16.89,7.97,4.38,500
MB-3102,4.617087888069992,-1.5253646800125715,-5.891019196744045,1.8945393863666729,FALSE,16.89,7.97,4.38,500
MB-3103,1.31912845167588,-2.7355898686089466,-7.384206983911864,2.6967969473420603,FALSE,16.89,7.97,4.38,500
MB-3104,6.807779084322708,0.9264471269350194,2.2535879096250038,0.802034765883706,FALSE,16.89,7.97,4.38,500
MB-3105,9.292055272219017,-0.7685293103306654,3.2067182362996127,1.5063677772851585,FALSE,16.89,7.97,4.38,500
MB-3110,6.922382504374881,-0.34358979403367906,-1.4583439309865533,0.6673721239375481,FALSE,16.89,7.97,4.38,500
MB-3121,8.456865949519763,6.1159191387492635,4.295877858170065,2.627862195800951,FALSE,16.89,7.97,4.38,500
MB-3122,-6.466667588247125,-2.404948326694856,-6.6561006815180574,2.6621165465419394,FALSE,16.89,7.97,4.38,500
MB-3123,-17.387314412589923,-6.5523361733008745,1.84342785495502,4.81214800868931,FALSE,16.89,7.97,4.38,500
MB-3153,-10.700630679315935,-5.818975573509245,-4.970671710651652,3.333191270027771,FALSE,16.89,7.97,4.38,500
MB-3165,-6.716720593144931,-5.511423176032908,-0.3193616063797425,1.3012811702467484,FALSE,16.89,7.97,4.38,500
MB-3167,11.174705049883439,-8.418874039508076,1.3931153661690883,3.3461902794983436,FALSE,16.89,7.97,4.38,500
MB-3171,7.519046079202547,3.581380906811009,-0.38137515629997953,0.9979714501168881,FALSE,16.89,7.97,4.38,500
MB-3181,3.853186485613303,-4.068788877529263,-4.575018348270334,1.5465335138674712,FALSE,16.89,7.97,4.38,500
MB-3211,-17.088890650609063,-3.9419268757730306,2.0986489122265692,4.048603508770356,FALSE,16.89,7.97,4.38,500
MB-3218,-20.252405486738148,-0.32690050658566644,4.334660800364739,5.716325158054699,FALSE,16.89,7.97,4.38,500
MB-3222,3.70841537680333,5.894764334916096,0.0537336145645389,1.0351973073234055,FALSE,16.89,7.97,4.38,500
MB-3228,5.879326891241688,7.448997254935856,3.9478815682596164,2.513357257866141,FALSE,16.89,7.97,4.38,500
MB-3235,-4.407755962291471,-0.3407382547346293,-4.328110723538648,1.0878101122993502,FALSE,16.89,7.97,4.38,500
MB-3252,4.265644526829105,12.673013468153863,5.36098197063857,5.558475626724941,FALSE,16.89,7.97,4.38,500
MB-3253,-1.8295460884030355,-5.940727468537298,-4.350233685575032,1.7891584625126333,FALSE,16.89,7.97,4.38,500
MB-3254,5.80481273939027,8.271611212440053,2.759496289889245,2.463906113214073,FALSE,16.89,7.97,4.38,500
MB-3266,1.1537611067828735,2.545543239879528,-1.022641440085967,0.22614009561291856,FALSE,16.89,7.97,4.38,500
MB-3271,-22.198356663092095,-1.827381813555306,4.236057061374211,6.736944751059809,FALSE,16.89,7.97,4.38,500
MB-3272,0.9685083814451553,-2.208260382372299,-5.089781535571926,1.3157409411925625,FALSE,16.89,7.97,4.38,500
MB-3275,0.820827609544254,0.5898127710514659,-2.449133937198127,0.29044319559645515,FALSE,16.89,7.97,4.38,500
MB-3277,-18.69166545662201,-2.4496906284768074,4.397594104343022,5.169719342873364,FALSE,16.89,7.97,4.38,500
MB-3292,-23.127032887858984,3.5053200280845918,5.213015254348926,7.881196553008717,FALSE,16.89,7.97,4.38,500
MB-3295,-0.8152791855996955,11.101252051930794,3.6435992818111935,3.707201900404402,FALSE,16.89,7.97,4.38,500
